,internal ID,Label,Summary,links,Start Date,End Date,color,tags,calid
125,25rc99iadgmulrekcgdb0dsq6a,Fall Registration begins,,https://www.google.com/calendar/event?eid=MjVyYzk5aWFkZ211bHJla2NnZGIwZHNxNmEgbmQuZWR1X3RvNTNjcTFucm1tZjBrZWtjdGY5b2VmNXFjQGc,2025-04-13 20:00:00,2025-04-14 20:00:00,#ac725e,Academic Calendar,nd.edu_to53cq1nrmmf0kekctf9oef5qc@group.calendar.google.com
126,4polpbsiin71d1n9duri6sdc3i,Good Friday - no classes,,https://www.google.com/calendar/event?eid=NHBvbHBic2lpbjcxZDFuOWR1cmk2c2RjM2kgbmQuZWR1X3RvNTNjcTFucm1tZjBrZWtjdGY5b2VmNXFjQGc,2025-04-17 20:00:00,2025-04-18 20:00:00,#ac725e,Academic Calendar,nd.edu_to53cq1nrmmf0kekctf9oef5qc@group.calendar.google.com
127,4frvo1nkkvrpjs2j0rr0f1hllr,EASTER,,https://www.google.com/calendar/event?eid=NGZydm8xbmtrdnJwanMyajBycjBmMWhsbHIgbmQuZWR1X3RvNTNjcTFucm1tZjBrZWtjdGY5b2VmNXFjQGc,2025-04-19 20:00:00,2025-04-20 20:00:00,#ac725e,Academic Calendar,nd.edu_to53cq1nrmmf0kekctf9oef5qc@group.calendar.google.com
128,4oq77mdc1nqrdag90ev1kuoi2p,Easter Holiday for students - no classes,,https://www.google.com/calendar/event?eid=NG9xNzdtZGMxbnFyZGFnOTBldjFrdW9pMnAgbmQuZWR1X3RvNTNjcTFucm1tZjBrZWtjdGY5b2VmNXFjQGc,2025-04-20 20:00:00,2025-04-21 20:00:00,#ac725e,Academic Calendar,nd.edu_to53cq1nrmmf0kekctf9oef5qc@group.calendar.google.com
129,2ut0m0qrips8j01h8nvvu6mlrb,Course Instructor Feedback (CIF) begins,,https://www.google.com/calendar/event?eid=MnV0MG0wcXJpcHM4ajAxaDhudnZ1Nm1scmIgbmQuZWR1X3RvNTNjcTFucm1tZjBrZWtjdGY5b2VmNXFjQGc,2025-04-21 20:00:00,2025-04-22 20:00:00,#ac725e,Academic Calendar,nd.edu_to53cq1nrmmf0kekctf9oef5qc@group.calendar.google.com
130,6uf129b1oi55nunhhc6t54kcgp,Last Class Day,,https://www.google.com/calendar/event?eid=NnVmMTI5YjFvaTU1bnVuaGhjNnQ1NGtjZ3AgbmQuZWR1X3RvNTNjcTFucm1tZjBrZWtjdGY5b2VmNXFjQGc,2025-04-29 20:00:00,2025-04-30 20:00:00,#ac725e,Academic Calendar,nd.edu_to53cq1nrmmf0kekctf9oef5qc@group.calendar.google.com
131,0oa5uit3sv5u18s0285ls8k6j7,Reading Day - no exams,,https://www.google.com/calendar/event?eid=MG9hNXVpdDNzdjV1MThzMDI4NWxzOGs2ajcgbmQuZWR1X3RvNTNjcTFucm1tZjBrZWtjdGY5b2VmNXFjQGc,2025-04-30 20:00:00,2025-05-01 20:00:00,#ac725e,Academic Calendar,nd.edu_to53cq1nrmmf0kekctf9oef5qc@group.calendar.google.com
132,12r8q2cjp6kn8q5s8k8hsl6fu6,Reading Day - no exams,,https://www.google.com/calendar/event?eid=MTJyOHEyY2pwNmtuOHE1czhrOGhzbDZmdTYgbmQuZWR1X3RvNTNjcTFucm1tZjBrZWtjdGY5b2VmNXFjQGc,2025-05-01 20:00:00,2025-05-02 20:00:00,#ac725e,Academic Calendar,nd.edu_to53cq1nrmmf0kekctf9oef5qc@group.calendar.google.com
133,5omqp0regk75oaflul1hm50gcl,Reading Day - no exams,,https://www.google.com/calendar/event?eid=NW9tcXAwcmVnazc1b2FmbHVsMWhtNTBnY2wgbmQuZWR1X3RvNTNjcTFucm1tZjBrZWtjdGY5b2VmNXFjQGc,2025-05-02 20:00:00,2025-05-03 20:00:00,#ac725e,Academic Calendar,nd.edu_to53cq1nrmmf0kekctf9oef5qc@group.calendar.google.com
134,6p8imv7bh69ofja4ht6d4kuvpd,Reading Day - no exams,,https://www.google.com/calendar/event?eid=NnA4aW12N2JoNjlvZmphNGh0NmQ0a3V2cGQgbmQuZWR1X3RvNTNjcTFucm1tZjBrZWtjdGY5b2VmNXFjQGc,2025-05-03 20:00:00,2025-05-04 20:00:00,#ac725e,Academic Calendar,nd.edu_to53cq1nrmmf0kekctf9oef5qc@group.calendar.google.com
135,0nu9pandbp4d2q4foeg34s7m70,FINAL EXAMS - no review sessions,,https://www.google.com/calendar/event?eid=MG51OXBhbmRicDRkMnE0Zm9lZzM0czdtNzAgbmQuZWR1X3RvNTNjcTFucm1tZjBrZWtjdGY5b2VmNXFjQGc,2025-05-04 20:00:00,2025-05-05 20:00:00,#ac725e,Academic Calendar,nd.edu_to53cq1nrmmf0kekctf9oef5qc@group.calendar.google.com
136,7nh9k6df573f130bo2uu25c2us,FINAL EXAMS - no review sessions,,https://www.google.com/calendar/event?eid=N25oOWs2ZGY1NzNmMTMwYm8ydXUyNWMydXMgbmQuZWR1X3RvNTNjcTFucm1tZjBrZWtjdGY5b2VmNXFjQGc,2025-05-05 20:00:00,2025-05-06 20:00:00,#ac725e,Academic Calendar,nd.edu_to53cq1nrmmf0kekctf9oef5qc@group.calendar.google.com
137,3tpul7f5pr7fbmfv6dg5c877vr,FINAL EXAMS - no review sessions,,https://www.google.com/calendar/event?eid=M3RwdWw3ZjVwcjdmYm1mdjZkZzVjODc3dnIgbmQuZWR1X3RvNTNjcTFucm1tZjBrZWtjdGY5b2VmNXFjQGc,2025-05-06 20:00:00,2025-05-07 20:00:00,#ac725e,Academic Calendar,nd.edu_to53cq1nrmmf0kekctf9oef5qc@group.calendar.google.com
138,6nmat5udt9qfe13ia84qt8jovp,FINAL EXAMS - no review sessions,,https://www.google.com/calendar/event?eid=Nm5tYXQ1dWR0OXFmZTEzaWE4NHF0OGpvdnAgbmQuZWR1X3RvNTNjcTFucm1tZjBrZWtjdGY5b2VmNXFjQGc,2025-05-07 20:00:00,2025-05-08 20:00:00,#ac725e,Academic Calendar,nd.edu_to53cq1nrmmf0kekctf9oef5qc@group.calendar.google.com
139,1ru4t0684b0mkfj2mjgcb8qqlg,FINAL EXAMS - no review sessions,,https://www.google.com/calendar/event?eid=MXJ1NHQwNjg0YjBta2ZqMm1qZ2NiOHFxbGcgbmQuZWR1X3RvNTNjcTFucm1tZjBrZWtjdGY5b2VmNXFjQGc,2025-05-08 20:00:00,2025-05-09 20:00:00,#ac725e,Academic Calendar,nd.edu_to53cq1nrmmf0kekctf9oef5qc@group.calendar.google.com
140,19msum0ttl8eg112kdk5f7jcje,Undergraduate Halls close at Noon,,https://www.google.com/calendar/event?eid=MTltc3VtMHR0bDhlZzExMmtkazVmN2pjamUgbmQuZWR1X3RvNTNjcTFucm1tZjBrZWtjdGY5b2VmNXFjQGc,2025-05-09 20:00:00,2025-05-10 20:00:00,#ac725e,Academic Calendar,nd.edu_to53cq1nrmmf0kekctf9oef5qc@group.calendar.google.com
141,1ug8sk86cu7m32etbosgsaf685,Final Grades due by 3:45pm,,https://www.google.com/calendar/event?eid=MXVnOHNrODZjdTdtMzJldGJvc2dzYWY2ODUgbmQuZWR1X3RvNTNjcTFucm1tZjBrZWtjdGY5b2VmNXFjQGc,2025-05-11 20:00:00,2025-05-12 20:00:00,#ac725e,Academic Calendar,nd.edu_to53cq1nrmmf0kekctf9oef5qc@group.calendar.google.com
142,43p8q460dkktdqjqrrtibdammq,COMMENCEMENT WEEKEND,,https://www.google.com/calendar/event?eid=NDNwOHE0NjBka2t0ZHFqcXJydGliZGFtbXEgbmQuZWR1X3RvNTNjcTFucm1tZjBrZWtjdGY5b2VmNXFjQGc,2025-05-15 20:00:00,2025-05-16 20:00:00,#ac725e,Academic Calendar,nd.edu_to53cq1nrmmf0kekctf9oef5qc@group.calendar.google.com
143,2a2vrj71t0oacq7epoonlju30l,COMMENCEMENT WEEKEND,,https://www.google.com/calendar/event?eid=MmEydnJqNzF0MG9hY3E3ZXBvb25sanUzMGwgbmQuZWR1X3RvNTNjcTFucm1tZjBrZWtjdGY5b2VmNXFjQGc,2025-05-16 20:00:00,2025-05-17 20:00:00,#ac725e,Academic Calendar,nd.edu_to53cq1nrmmf0kekctf9oef5qc@group.calendar.google.com
144,48mfsv3e2fr56b2v695vrl9brp,COMMENCEMENT WEEKEND,,https://www.google.com/calendar/event?eid=NDhtZnN2M2UyZnI1NmIydjY5NXZybDlicnAgbmQuZWR1X3RvNTNjcTFucm1tZjBrZWtjdGY5b2VmNXFjQGc,2025-05-17 20:00:00,2025-05-18 20:00:00,#ac725e,Academic Calendar,nd.edu_to53cq1nrmmf0kekctf9oef5qc@group.calendar.google.com
145,18u2do1ef6n1745hl8dtppt6f7,Summer First Class Day for regular 6-week courses,,https://www.google.com/calendar/event?eid=MTh1MmRvMWVmNm4xNzQ1aGw4ZHRwcHQ2ZjcgbmQuZWR1X3RvNTNjcTFucm1tZjBrZWtjdGY5b2VmNXFjQGc,2025-06-08 20:00:00,2025-06-09 20:00:00,#ac725e,Academic Calendar,nd.edu_to53cq1nrmmf0kekctf9oef5qc@group.calendar.google.com
146,2cbdlle7j7enk7mp4bdelnkeso,Summer Last Class Day for regular 6-week courses,,https://www.google.com/calendar/event?eid=MmNiZGxsZTdqN2VuazdtcDRiZGVsbmtlc28gbmQuZWR1X3RvNTNjcTFucm1tZjBrZWtjdGY5b2VmNXFjQGc,2025-07-17 20:00:00,2025-07-18 20:00:00,#ac725e,Academic Calendar,nd.edu_to53cq1nrmmf0kekctf9oef5qc@group.calendar.google.com
147,6tk572q8986cf0vmlgliudmcp5,Summer Graduation Date (no ceremony),,https://www.google.com/calendar/event?eid=NnRrNTcycTg5ODZjZjB2bWxnbGl1ZG1jcDUgbmQuZWR1X3RvNTNjcTFucm1tZjBrZWtjdGY5b2VmNXFjQGc,2025-08-02 20:00:00,2025-08-03 20:00:00,#ac725e,Academic Calendar,nd.edu_to53cq1nrmmf0kekctf9oef5qc@group.calendar.google.com
148,43kevm13b62uva829i94b3qjfl,FINAL EXAMS - no review sessions,,https://www.google.com/calendar/event?eid=NDNrZXZtMTNiNjJ1dmE4MjlpOTRiM3FqZmwgbmQuZWR1X3RvNTNjcTFucm1tZjBrZWtjdGY5b2VmNXFjQGc,2024-12-13 19:00:00,2024-12-14 19:00:00,#ac725e,Academic Calendar,nd.edu_to53cq1nrmmf0kekctf9oef5qc@group.calendar.google.com
149,0fqluddvemefdjqpvc7h80u0cd,FINAL EXAMS - no review sessions,,https://www.google.com/calendar/event?eid=MGZxbHVkZHZlbWVmZGpxcHZjN2g4MHUwY2QgbmQuZWR1X3RvNTNjcTFucm1tZjBrZWtjdGY5b2VmNXFjQGc,2024-12-15 19:00:00,2024-12-16 19:00:00,#ac725e,Academic Calendar,nd.edu_to53cq1nrmmf0kekctf9oef5qc@group.calendar.google.com
150,0obhpt5puh7nm1iotfi6mp221s,FINAL EXAM Make up slot (8-10am),,https://www.google.com/calendar/event?eid=MG9iaHB0NXB1aDdubTFpb3RmaTZtcDIyMXMgbmQuZWR1X3RvNTNjcTFucm1tZjBrZWtjdGY5b2VmNXFjQGc,2024-12-19 19:00:00,2024-12-20 19:00:00,#ac725e,Academic Calendar,nd.edu_to53cq1nrmmf0kekctf9oef5qc@group.calendar.google.com
151,bgqe9n91q9svrds7hfau86pkjg,GLPA News Due,,https://www.google.com/calendar/event?eid=YmdxZTluOTFxOXN2cmRzN2hmYXU4NnBramdfMjAxNzA1MDEga2RhdmlzMTBAbmQuZWR1,2017-04-30 20:00:00,2017-05-01 20:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
152,9oo7mqt52a15fsjacqq6efgmp0,Approve Hours,,https://www.google.com/calendar/event?eid=OW9vN21xdDUyYTE1ZnNqYWNxcTZlZmdtcDBfMjAxMTAxMDMga2RhdmlzMTBAbmQuZWR1,2011-01-02 19:00:00,2011-01-03 19:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
153,_84q3cci470q46b9o651kcb9k892jcb9p64o4ab9k68o3gdho6so42dhg8k,Christmas Lecture,,https://www.google.com/calendar/event?eid=Xzg0cTNjY2k0NzBxNDZiOW82NTFrY2I5azg5MmpjYjlwNjRvNGFiOWs2OG8zZ2RobzZzbzQyZGhnOGsga2RhdmlzMTBAbmQuZWR1,2024-12-05 19:00:00,2024-12-06 19:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
154,_6t1j2ea48cok8b9j6p2k8b9k6gp3aba26h1jcba66gsk2g9m710k4ga36o,"call for proposal for “Summer Academy""",,https://www.google.com/calendar/event?eid=XzZ0MWoyZWE0OGNvazhiOWo2cDJrOGI5azZncDNhYmEyNmgxamNiYTY2Z3NrMmc5bTcxMGs0Z2EzNm8ga2RhdmlzMTBAbmQuZWR1,2024-10-31 20:00:00,2024-11-01 20:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
155,0od2d7jpo362n8n3ckq30m6q4g,Jordan (Office),,https://www.google.com/calendar/event?eid=MG9kMmQ3anBvMzYybjhuM2NrcTMwbTZxNGdfMjAyMjA5MDgga2RhdmlzMTBAbmQuZWR1,2022-09-07 20:00:00,2022-09-08 20:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
156,0t96r2h61888k1earrn6qntslg,Jordan (Office),,https://www.google.com/calendar/event?eid=MHQ5NnIyaDYxODg4azFlYXJybjZxbnRzbGdfMjAyMjA5MTIga2RhdmlzMTBAbmQuZWR1,2022-09-11 20:00:00,2022-09-12 20:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
157,dslte2mcvdagin4b6u132o61h4,Jordan (Office),,https://www.google.com/calendar/event?eid=ZHNsdGUybWN2ZGFnaW40YjZ1MTMybzYxaDRfMjAyMjA5MTMga2RhdmlzMTBAbmQuZWR1,2022-09-12 20:00:00,2022-09-13 20:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
158,epj88s8if6gulu3afr7eol0f5o,Jordan (Office),,https://www.google.com/calendar/event?eid=ZXBqODhzOGlmNmd1bHUzYWZyN2VvbDBmNW9fMjAyMjA5MTQga2RhdmlzMTBAbmQuZWR1,2022-09-13 20:00:00,2022-09-14 20:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
159,pvmunjs5h896ot3ae9s79c5nb8,Jordan (Office),,https://www.google.com/calendar/event?eid=cHZtdW5qczVoODk2b3QzYWU5czc5YzVuYjhfMjAyMjA5MDkga2RhdmlzMTBAbmQuZWR1,2022-09-08 20:00:00,2022-09-09 20:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
160,_64qjihi584rjgba26krjab9k6l1kab9o64pj6b9j84qk4h9g6srkagph8k,GLPA,,https://www.google.com/calendar/event?eid=XzY0cWppaGk1ODRyamdiYTI2a3JqYWI5azZsMWthYjlvNjRwajZiOWo4NHFrNGg5ZzZzcmthZ3BoOGsga2RhdmlzMTBAbmQuZWR1,2024-10-21 20:00:00,2024-10-26 20:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
161,0vlt4nq31mkhjc552cji8a8clj,Descriptive Astro DVT -- Exoplanets and Life,,https://www.google.com/calendar/event?eid=MHZsdDRucTMxbWtoamM1NTJjamk4YThjbGoga2RhdmlzMTBAbmQuZWR1,2024-10-10 14:00:00,2024-10-10 15:15:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
162,7tlahaovnqne994q9bb281v7s7,Descriptive Astro DVT -- Colors and Distances of Stars,,https://www.google.com/calendar/event?eid=N3RsYWhhb3ZucW5lOTk0cTliYjI4MXY3czcga2RhdmlzMTBAbmQuZWR1,2024-11-07 14:00:00,2024-11-07 15:15:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
163,220vte8r4o0set72bm4eodis39,Descriptive Astro DVT -- Tour of Dead Stars,,https://www.google.com/calendar/event?eid=MjIwdnRlOHI0bzBzZXQ3MmJtNGVvZGlzMzkga2RhdmlzMTBAbmQuZWR1,2024-11-26 14:00:00,2024-11-26 15:15:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
164,15cn0eelo6pkj2a0j2vkoacmcq,"Christmas Lecture Featuring Dr. Michelle Thaller, NASA Goddard Space Flight Center","Start time TBA
Detail TBA",https://www.google.com/calendar/event?eid=MTVjbjBlZWxvNnBrajJhMGoydmtvYWNtY3Ega2RhdmlzMTBAbmQuZWR1,2024-12-06 17:00:00,2024-12-06 22:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
165,_8crk4gi685132b9p8h244b9k70qk4ba26p1k2b9k850jici574p3eg9l68,Travel,,https://www.google.com/calendar/event?eid=Xzhjcms0Z2k2ODUxMzJiOXA4aDI0NGI5azcwcWs0YmEyNnAxazJiOWs4NTBqaWNpNTc0cDNlZzlsNjgga2RhdmlzMTBAbmQuZWR1,2024-10-04 13:30:00,2024-10-04 14:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
166,_69144dpk74qk2b9j6923ib9k6513eba2651jgb9h60pjcd1p611jeh2668,On Radio Fall Pledge Drive,,https://www.google.com/calendar/event?eid=XzY5MTQ0ZHBrNzRxazJiOWo2OTIzaWI5azY1MTNlYmEyNjUxamdiOWg2MHBqY2QxcDYxMWplaDI2Njgga2RhdmlzMTBAbmQuZWR1,2024-10-04 14:00:00,2024-10-04 16:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
167,4vk8e6s4ov1dlujato37oi0aa2,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=NHZrOGU2czRvdjFkbHVqYXRvMzdvaTBhYTIga2RhdmlzMTBAbmQuZWR1,2024-10-03 09:15:00,2024-10-03 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
168,7g7sbdubod512ag6ovie21hmb2,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=N2c3c2JkdWJvZDUxMmFnNm92aWUyMWhtYjJfMjAyNDEwMDFUMTMxNTAwWiBrZGF2aXMxMEBuZC5lZHU,2024-10-01 09:15:00,2024-10-01 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
169,7g7sbdubod512ag6ovie21hmb2_20241001T131500Z,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=N2c3c2JkdWJvZDUxMmFnNm92aWUyMWhtYjJfMjAyNDEwMDFUMTMxNTAwWiBrZGF2aXMxMEBuZC5lZHU,2024-10-01 09:15:00,2024-10-01 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
170,7g7sbdubod512ag6ovie21hmb2_20241003T131500Z,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=N2c3c2JkdWJvZDUxMmFnNm92aWUyMWhtYjJfMjAyNDEwMDNUMTMxNTAwWiBrZGF2aXMxMEBuZC5lZHU,2024-10-03 09:15:00,2024-10-03 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
171,7g7sbdubod512ag6ovie21hmb2_20241008T131500Z,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=N2c3c2JkdWJvZDUxMmFnNm92aWUyMWhtYjJfMjAyNDEwMDhUMTMxNTAwWiBrZGF2aXMxMEBuZC5lZHU,2024-10-08 09:15:00,2024-10-08 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
172,7g7sbdubod512ag6ovie21hmb2_20241010T131500Z,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=N2c3c2JkdWJvZDUxMmFnNm92aWUyMWhtYjJfMjAyNDEwMTBUMTMxNTAwWiBrZGF2aXMxMEBuZC5lZHU,2024-10-10 09:15:00,2024-10-10 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
173,7g7sbdubod512ag6ovie21hmb2_20241015T131500Z,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=N2c3c2JkdWJvZDUxMmFnNm92aWUyMWhtYjJfMjAyNDEwMTVUMTMxNTAwWiBrZGF2aXMxMEBuZC5lZHU,2024-10-15 09:15:00,2024-10-15 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
174,7g7sbdubod512ag6ovie21hmb2_20241017T131500Z,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=N2c3c2JkdWJvZDUxMmFnNm92aWUyMWhtYjJfMjAyNDEwMTdUMTMxNTAwWiBrZGF2aXMxMEBuZC5lZHU,2024-10-17 09:15:00,2024-10-17 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
175,7g7sbdubod512ag6ovie21hmb2_20241029T131500Z,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=N2c3c2JkdWJvZDUxMmFnNm92aWUyMWhtYjJfMjAyNDEwMjlUMTMxNTAwWiBrZGF2aXMxMEBuZC5lZHU,2024-10-29 09:15:00,2024-10-29 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
176,7g7sbdubod512ag6ovie21hmb2_20241031T131500Z,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=N2c3c2JkdWJvZDUxMmFnNm92aWUyMWhtYjJfMjAyNDEwMzFUMTMxNTAwWiBrZGF2aXMxMEBuZC5lZHU,2024-10-31 09:15:00,2024-10-31 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
177,7g7sbdubod512ag6ovie21hmb2_20241105T141500Z,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=N2c3c2JkdWJvZDUxMmFnNm92aWUyMWhtYjJfMjAyNDExMDVUMTQxNTAwWiBrZGF2aXMxMEBuZC5lZHU,2024-11-05 09:15:00,2024-11-05 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
178,7g7sbdubod512ag6ovie21hmb2_20241107T141500Z,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=N2c3c2JkdWJvZDUxMmFnNm92aWUyMWhtYjJfMjAyNDExMDdUMTQxNTAwWiBrZGF2aXMxMEBuZC5lZHU,2024-11-07 09:15:00,2024-11-07 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
179,7g7sbdubod512ag6ovie21hmb2_20241114T141500Z,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=N2c3c2JkdWJvZDUxMmFnNm92aWUyMWhtYjJfMjAyNDExMTRUMTQxNTAwWiBrZGF2aXMxMEBuZC5lZHU,2024-11-14 09:15:00,2024-11-14 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
180,7g7sbdubod512ag6ovie21hmb2_20241121T141500Z,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=N2c3c2JkdWJvZDUxMmFnNm92aWUyMWhtYjJfMjAyNDExMjFUMTQxNTAwWiBrZGF2aXMxMEBuZC5lZHU,2024-11-21 09:15:00,2024-11-21 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
181,7g7sbdubod512ag6ovie21hmb2_20241126T141500Z,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=N2c3c2JkdWJvZDUxMmFnNm92aWUyMWhtYjJfMjAyNDExMjZUMTQxNTAwWiBrZGF2aXMxMEBuZC5lZHU,2024-11-26 09:15:00,2024-11-26 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
182,7g7sbdubod512ag6ovie21hmb2_20241128T141500Z,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=N2c3c2JkdWJvZDUxMmFnNm92aWUyMWhtYjJfMjAyNDExMjhUMTQxNTAwWiBrZGF2aXMxMEBuZC5lZHU,2024-11-28 09:15:00,2024-11-28 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
183,7g7sbdubod512ag6ovie21hmb2_20241203T141500Z,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=N2c3c2JkdWJvZDUxMmFnNm92aWUyMWhtYjJfMjAyNDEyMDNUMTQxNTAwWiBrZGF2aXMxMEBuZC5lZHU,2024-12-03 09:15:00,2024-12-03 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
184,7g7sbdubod512ag6ovie21hmb2_20241205T141500Z,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=N2c3c2JkdWJvZDUxMmFnNm92aWUyMWhtYjJfMjAyNDEyMDVUMTQxNTAwWiBrZGF2aXMxMEBuZC5lZHU,2024-12-05 09:15:00,2024-12-05 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
185,7g7sbdubod512ag6ovie21hmb2_20241210T141500Z,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=N2c3c2JkdWJvZDUxMmFnNm92aWUyMWhtYjJfMjAyNDEyMTBUMTQxNTAwWiBrZGF2aXMxMEBuZC5lZHU,2024-12-10 09:15:00,2024-12-10 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
186,7g7sbdubod512ag6ovie21hmb2_20241217T141500Z,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=N2c3c2JkdWJvZDUxMmFnNm92aWUyMWhtYjJfMjAyNDEyMTdUMTQxNTAwWiBrZGF2aXMxMEBuZC5lZHU,2024-12-17 09:15:00,2024-12-17 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
187,7g7sbdubod512ag6ovie21hmb2_20241219T141500Z,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=N2c3c2JkdWJvZDUxMmFnNm92aWUyMWhtYjJfMjAyNDEyMTlUMTQxNTAwWiBrZGF2aXMxMEBuZC5lZHU,2024-12-19 09:15:00,2024-12-19 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
188,7g7sbdubod512ag6ovie21hmb2_20241224T141500Z,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=N2c3c2JkdWJvZDUxMmFnNm92aWUyMWhtYjJfMjAyNDEyMjRUMTQxNTAwWiBrZGF2aXMxMEBuZC5lZHU,2024-12-24 09:15:00,2024-12-24 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
189,7g7sbdubod512ag6ovie21hmb2_20241226T141500Z,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=N2c3c2JkdWJvZDUxMmFnNm92aWUyMWhtYjJfMjAyNDEyMjZUMTQxNTAwWiBrZGF2aXMxMEBuZC5lZHU,2024-12-26 09:15:00,2024-12-26 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
190,7g7sbdubod512ag6ovie21hmb2_20241231T141500Z,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=N2c3c2JkdWJvZDUxMmFnNm92aWUyMWhtYjJfMjAyNDEyMzFUMTQxNTAwWiBrZGF2aXMxMEBuZC5lZHU,2024-12-31 09:15:00,2024-12-31 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
191,7g7sbdubod512ag6ovie21hmb2_20250102T141500Z,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=N2c3c2JkdWJvZDUxMmFnNm92aWUyMWhtYjJfMjAyNTAxMDJUMTQxNTAwWiBrZGF2aXMxMEBuZC5lZHU,2025-01-02 09:15:00,2025-01-02 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
192,7g7sbdubod512ag6ovie21hmb2_20250107T141500Z,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=N2c3c2JkdWJvZDUxMmFnNm92aWUyMWhtYjJfMjAyNTAxMDdUMTQxNTAwWiBrZGF2aXMxMEBuZC5lZHU,2025-01-07 09:15:00,2025-01-07 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
